蜱	LNEES	LR	LNES	895	pi
莒	GHEH	LR	GHEH	894	ju
莒	GCEH	LR	GCEH	894	ju
褂	MFFO	ENC	MFFO	894	gua
褂	LFFO	LR	LFFO	894	gua
蛳	MNMMT	ENC	MNMT	893	si
蛳	LNLMT	LR	LNLT	893	si
耋	SIANF	ENC	SIAF	892	die
缇	VAJAQ	LR	VAJQ	891	ti
犊	EWSXQ	MIX	EWSQ	890	du
踌	HAWQN	ENC	HAWN	889	chou
踌	CAWQN	ENC	CAWN	889	chou
羔	GFU	UD	GFUU	888	gao
纰	VAII	LR	VAII	886	pi
惚	IIEI	LR	IIEI	883	hu
胱	TUAL	LR	TUAL	879	guang
蜥	MNDEM	ENC	MNDM	878	xi
蜥	LNDEM	LR	LNDM	878	xi
呤	HQNN	ENC	HQNN	877	ling
呤	CQNN	ENC	CQNN	877	ling
吱	HSY	ENC	HSYE	871	zhi
吱	CSY	ENC	CSYE	871	zhi
苒	GFT	UD	GFTU	870	ran
谧	NVIEG	LR	NVIG	868	mi
镭	PRATK	LR	PRAK	867	lei
镭	CRATK	ENC	CRAK	867	lei
矾	AHEXN	MIX	AHEN	861	fan
矾	ACEXN	MIX	ACEN	861	fan
蝎	MNJIV	ENC	MNJV	860	xie
蝎	LNJIV	LR	LNJV	860	xie
铰	PRORQ	LR	PROQ	859	jiao
铰	CRORQ	ENC	CROQ	859	jiao
坳	FVNC	LR	FVNC	857	ao
颢	JUATQ	LR	JUAQ	856	hao
肮	TOEX	MIX	TOEX	855	ang
蜚	MOMAN	ENC	MOMN	855	fei
蜚	LOLAN	LR	LOLN	855	fei
彗	WSCA	LR	WSCA	854	hui
彗	WSPA	LR	WSPA	854	hui
彗	WSHA	LR	WSHA	854	hui
氦	QXOVQ	MIX	QXOQ	854	hai
鲫	XAJNM	MIX	XAJM	850	ji
淬	YOQS	LR	YOQS	849	cui
诲	NVQKO	LR	NVQO	844	hui
诏	NVCEH	LR	NVCH	842	zhao
诏	NVPEH	LR	NVPH	842	zhao
诏	NVHEH	LR	NVHH	842	zhao
肼	TGG	UD	TGGU	841	jing
捎	WUT	LR	WUTL	837	shao
谆	NVOHD	LR	NVOD	836	zhun
咆	HIHL	ENC	HIHL	835	pao
咆	CICL	ENC	CICL	835	pao
玑	AFEX	MIX	AFEX	835	ji
泔	YGA	UD	YGAU	834	gan
羸	OHTGX	MIX	OHTX	834	lei
羸	OCTGX	MIX	OCTX	834	lei
濛	YGTQ	UD	YGTQ	833	meng
嘌	HAKU	ENC	HAKU	832	piao
嘌	CAKU	ENC	CAKU	832	piao
铧	RQIS	ENC	RQIS	831	hua
鳖	UQXKA	MIX	UQXA	830	bie
嗣	HTCAH	ENC	HTCH	829	si
嗣	HTPAH	ENC	HTPH	829	si
嗣	HTHAH	ENC	HTHH	829	si
孖	XDXD	MIX	XDXD	828	ma
蜇	WMMAN	LR	WMMN	827	zhe
蜇	WLLAN	LR	WLLN	827	zhe
唳	HECQ	ENC	HECQ	821	li
唳	HEPQ	ENC	HEPQ	821	li
唳	HEHQ	ENC	HEHQ	821	li
骜	WQXVA	MIX	WQXA	819	ao
馋	XVXLO	MIX	XVXO	815	chan
铄	REVD	ENC	REVD	814	shuo
噎	HFTG	ENC	HFTG	811	ye
噎	CFTG	ENC	CFTG	811	ye
缰	VAAKA	LR	VAAA	808	jiang
挛	ORW	LR	ORWL	806	luan
樾	DFQV	UD	DFQV	806	yue
浣	YSAL	LR	YSAL	806	huan
诅	NVTA	LR	NVTA	806	zu
扈	ECHJL	LR	ECHL	805	hu
扈	EPHJL	LR	EPHL	805	hu
扈	EHHJL	LR	EHHL	805	hu
豌	AGSXL	MIX	AGSL	805	wan
庹	NGCQ	LR	NGCQ	803	tuo
庹	NGPQ	LR	NGPQ	803	tuo
庹	NGHQ	LR	NGHQ	803	tuo
榛	DWQD	LR	DWQD	803	zhen
珐	AFFN	UD	AFFN	802	fa
绌	VALL	LR	VALL	801	chu
绌	VAML	LR	VAML	801	chu
蠕	MNATT	ENC	MNAT	801	ru
蠕	LNATT	LR	LNAT	801	ru
锛	PRQSG	LR	PRQG	801	ben
锛	CRQSG	ENC	CRQG	801	ben
碁	GRAH	LR	GRAH	799	qi
糜	NDUD	LR	NDUD	797	mi
奘	VFQ	LR	VFQL	795	zang
杳	DJ	LR	DJLJ	795	yao
骊	XAATT	MIX	XAAT	795	li
査	DTA	UD	DTAU	794	zha
蕃	GEDK	UD	GEDK	793	bo
袄	MEQ	ENC	MEQE	793	ao
袄	LEQ	LR	LEQL	793	ao
鹮	KVIOA	LR	KVIA	793	huan
谲	NVXET	MIX	NVXT	792	jue
鹫	OLIOA	LR	OLIA	792	jiu
鹫	OMIOA	LR	OMIA	792	jiu
嗦	HSTU	ENC	HSTU	790	suo
嗦	CSTU	ENC	CSTU	790	suo
餮	AEQNV	UD	AEQV	790	tie
丐	AOVC	LR	AOVC	789	gai
梆	DWSM	LR	DWSM	788	bang
皎	EJORQ	LR	EJOQ	788	jiao
蛀	MNOF	ENC	MNOF	788	zhu
蛀	LNOF	LR	LNOF	788	zhu
邕	VVHJL	LR	VVHL	788	yong
邕	VVCJL	LR	VVCL	788	yong
鸩	MLIOA	ENC	MLIA	788	zhen
鸩	MMIOA	ENC	MMIA	788	zhen
鸩	LLIOA	LR	LLIA	788	zhen
钽	PRJA	LR	PRJA	787	tan
钽	CRJA	ENC	CRJA	787	tan
阆	MCNJV	ENC	MCNV	787	lang
阆	MPNJV	ENC	MPNV	787	lang
阆	MHNJV	ENC	MHNV	787	lang
菡	GXLY	MIX	GXLY	786	han
菡	GXMY	MIX	GXMY	786	han
噶	HGJV	ENC	HGJV	783	ga
噶	CGJV	ENC	CGJV	783	ga
脍	TQAN	LR	TQAN	783	kuai
秭	EDMPE	UD	EDME	782	zi
秭	EDLPE	UD	EDLE	782	zi
弢	XLY	MIX	XLYM	781	tao
弢	XMY	MIX	XMYM	781	tao
艏	EOGEL	LR	EOGL	781	shou
雒	EHQF	LR	EHQF	779	luo
雒	ECQF	LR	ECQF	779	luo
迩	OXU	MIX	OXUM	776	er
祐	NUQH	LR	NUQH	773	you
捋	WTDN	LR	WTDN	772	lu
遨	OFCQ	LR	OFCQ	772	ao
遨	OFPQ	LR	OFPQ	772	ao
遨	OFHQ	LR	OFHQ	772	ao
臼	EP	LR	EPLP	770	jiu
臼	EC	LR	ECLC	770	jiu
瑄	AFIIJ	UD	AFIJ	768	xuan
痉	QXQA	MIX	QXQA	768	jing
枷	DQCH	LR	DQCH	766	jia
枷	DQPH	LR	DQPH	766	jia
枷	DQHH	LR	DQHH	766	jia
苜	GTL	UD	GTLU	765	mu
苜	GTM	UD	GTMU	765	mu
桁	DEQX	MIX	DEQX	761	heng
裱	MWAV	ENC	MWAV	759	biao
裱	LWAV	LR	LWAV	759	biao
蓿	GSQJ	LR	GSQJ	758	xu
徨	EQEJF	LR	EQEF	756	huang
蔼	GNVV	LR	GNVV	756	ai
苞	GIHL	LR	GIHL	755	bao
苞	GICL	LR	GICL	755	bao
袅	IOCV	LR	IOCV	754	niao
袅	IOPV	LR	IOPV	754	niao
袅	IOHV	LR	IOHV	754	niao
讥	NVEX	MIX	NVEX	752	ji
睒	TLUU	LR	TLUU	750	shan
睒	TMUU	LR	TMUU	750	shan
郓	TWXM	MIX	TWXM	749	yun
內	QT	LR	QTLT	748	nei
呎	HCQ	ENC	HCQE	748	chi
呎	HPQ	ENC	HPQE	748	chi
呎	HHQ	ENC	HHQE	748	chi
哌	HEEV	ENC	HEEV	744	pai
哌	CEEV	ENC	CEEV	744	pai
嚏	HSTQ	ENC	HSTQ	742	ti
嚏	CSTQ	ENC	CSTQ	742	ti
睾	EKFGN	LR	EKFN	742	gao
阡	XMES	MIX	XMES	742	qian
阡	XLES	MIX	XLES	742	qian
粳	UDAMQ	ENC	UDAQ	741	jing
惴	ILAT	LR	ILAT	737	zhui
惴	IMAT	LR	IMAT	737	zhui
鲈	XAOC	MIX	XAOC	737	lu
栲	DSQC	LR	DSQC	736	kao
隍	XMEJF	MIX	XMEF	736	huang
隍	XLEJF	MIX	XLEF	736	huang
痔	QFDN	LR	QFDN	735	zhi
邡	OCXM	MIX	OCXM	733	fang
邡	OPXM	MIX	OPXM	733	fang
邡	OHXM	MIX	OHXM	733	fang
凇	NADRN	LR	NADN	731	song
呜	HIVA	ENC	HIVA	731	wu
呜	CIVA	ENC	CIVA	731	wu
筵	EXQA	MIX	EXQA	731	yan
逵	OFRF	LR	OFRF	731	kui
籼	UDL	ENC	UDLE	730	xian
籼	UDM	ENC	UDME	730	xian
汨	YJ	LR	YJLJ	729	mi
泠	YQNN	LR	YQNN	729	ling
潺	YCXD	MIX	YCXD	729	chan
潺	YPXD	MIX	YPXD	729	chan
潺	YHXD	MIX	YHXD	729	chan
腩	TSTS	LR	TSTS	729	nan
堑	PQMF	LR	PQMF	728	qian
堑	CQMF	ENC	CQMF	728	qian
堑	PQLF	LR	PQLF	728	qian
奂	PXTQ	MIX	PXTQ	727	huan
奂	CXTQ	MIX	CXTQ	727	huan
橇	DELL	UD	DELL	726	qiao
橇	DEML	UD	DEML	726	qiao
岫	LMK	LR	LMKL	724	xiu
岫	MMK	ENC	MMKE	724	xiu
岫	LLK	LR	LLKL	724	xiu
癣	QXAW	MIX	QXAW	724	xuan
悯	IMCQ	LR	IMCQ	723	min
悯	IMPQ	LR	IMPQ	723	min
悯	IMHQ	LR	IMHQ	723	min
獒	FQNQ	LR	FQNQ	723	ao
疱	QIHL	LR	QIHL	721	pao
疱	QICL	LR	QICL	721	pao
鸷	WNIOA	LR	WNIA	720	zhi
硚	AHEQM	LR	AHEM	719	qiao
硚	ACEQM	LR	ACEM	719	qiao
锢	PRKSH	LR	PRKH	719	gu
锢	CRKSH	ENC	CRKH	719	gu
鹳	GFIOA	UD	GFIA	719	guan
鲇	XAOH	MIX	XAOH	718	nian
烬	UCQO	ENC	UCQO	717	jin
烬	UPQO	ENC	UPQO	717	jin
烬	UHQO	ENC	UHQO	717	jin
矸	AHAS	LR	AHAS	717	gan
矸	ACAS	LR	ACAS	717	gan
绫	VAFRY	LR	VAFY	714	ling
唉	HNQQ	ENC	HNQQ	713	ai
唉	CNQQ	ENC	CNQQ	713	ai
唧	HJNM	ENC	HJNM	712	ji
唧	CJNM	ENC	CJNM	712	ji
臃	TOVF	LR	TOVF	712	yong
鳗	XAJKY	MIX	XAJY	711	man
囡	KV	LR	KVLV	710	nan
鄠	ACXM	MIX	ACXM	710	hu
鄠	APXM	MIX	APXM	710	hu
鄠	AHXM	MIX	AHXM	710	hu
嗪	HWQD	ENC	HWQD	708	qin
嗪	CWQD	ENC	CWQD	708	qin
痞	QAUH	LR	QAUH	707	pi
瘴	QOGS	LR	QOGS	707	zhang
碉	AHTFH	LR	AHTH	707	diao
碉	ACTFH	LR	ACTH	707	diao
粼	UWVV	ENC	UWVV	707	lin
楂	DDJA	UD	DDJA	705	zha
煊	USAA	ENC	USAA	705	xuan
妓	VSY	LR	VSYL	704	ji
瘀	QOCO	LR	QOCO	703	yu
瘀	QOPO	LR	QOPO	703	yu
瘀	QOHO	LR	QOHO	703	yu
蛤	MNQAH	ENC	MNQH	698	ha
蛤	LNQAH	LR	LNQH	698	ha
嘹	HQRU	ENC	HQRU	697	liao
嘹	CQRU	ENC	CQRU	697	liao
帛	EJMT	LR	EJMT	696	bo
帛	EJLT	LR	EJLT	696	bo
栉	DGCM	UD	DGCM	695	zhi
栉	DGPM	UD	DGPM	695	zhi
栉	DGHM	UD	DGHM	695	zhi
涠	YKWC	LR	YKWC	694	wei
璜	AFGAR	UD	AFGR	694	huang
吭	HOEX	MIX	HOEX	693	keng
吭	COEX	MIX	COEX	693	keng
塾	ONF	LR	ONFL	693	shu
憎	IRKJ	LR	IRKJ	693	zeng
儆	QGHQ	LR	QGHQ	692	jing
儆	QGCQ	LR	QGCQ	692	jing
孪	ORXD	MIX	ORXD	692	luan
狈	QETQ	LR	QETQ	692	bei
濑	YDMQ	UD	YDMQ	691	lai
濑	YDLQ	UD	YDLQ	691	lai
烩	UQAN	ENC	UQAN	691	hui
檗	CSD	ENC	CSDE	690	bo
檗	PSD	LR	PSDL	690	bo
檗	HSD	ENC	HSDE	690	bo
绢	VAHT	LR	VAHT	689	juan
绢	VACT	LR	VACT	689	juan
滘	YXWD	MIX	YXWD	688	jiao
骡	XAKVU	MIX	XAKU	687	luo
驮	XAQ	MIX	XAQM	686	tuo
楔	DWEQ	LR	DWEQ	685	xie
貂	TECEH	UD	TECH	685	diao
貂	TEPEH	UD	TEPH	685	diao
貂	TEHEH	UD	TEHH	685	diao
鎏	YLR	LR	YLRL	684	liu
鎏	YMR	LR	YMRL	684	liu
镂	RUDV	ENC	RUDV	684	lou
胭	TKQ	LR	TKQL	682	yan
馕	XVSTV	MIX	XVSV	682	nang
佯	QGW	LR	QGWL	681	yang
掳	PWOIC	LR	PWOC	680	lu
掳	CWOIC	ENC	CWOC	680	lu
醴	AKGKG	LR	AKGG	679	li
邳	AAXM	MIX	AAXM	678	pi
犸	QEXVA	MIX	QEXA	677	ma
篓	EUDV	LR	EUDV	676	lou
荞	GEQM	UD	GEQM	676	qiao
杲	JD	LR	JDLD	675	gao
郦	PATXM	MIX	PATM	675	li
郦	CATXM	MIX	CATM	675	li
郧	HQXM	MIX	HQXM	675	yun
郧	CQXM	MIX	CQXM	675	yun
囹	KQNN	LR	KQNN	673	ling
掬	WIUD	LR	WIUD	673	ju
芘	GII	LR	GIIL	673	bi
蟾	MNXRH	MIX	MNXH	672	chan
蟾	LNXRH	MIX	LNXH	672	chan
盂	ADTG	UD	ADTG	671	yu
蜷	MNUWL	ENC	MNUL	671	quan
蜷	LNUWL	LR	LNUL	671	quan
佗	QSI	LR	QSIL	670	tuo
埂	FAMQ	UD	FAMQ	670	geng
埂	FALQ	UD	FALQ	670	geng
蕲	GRSM	LR	GRSM	670	qi
泯	YHVI	LR	YHVI	668	min
泯	YCVI	LR	YCVI	668	min
诃	NVAXH	MIX	NVAH	668	he
犷	QEN	LR	QENL	667	guang
芍	GIN	LR	GINL	667	shao
俾	QEES	LR	QEES	665	bi
韪	JQWC	LR	JQWC	665	wei
圄	KAAH	LR	KAAH	664	yu
蠡	VQMNN	LR	VQMN	664	li
蠡	VQLNN	LR	VQLN	664	li
冢	TAAQ	UD	TAAQ	663	zhong
糠	UDNMY	ENC	UDNY	662	kang
艮	JV	LR	JVLV	662	gen
芪	GEVI	UD	GEVI	662	qi
耙	WDJL	LR	WDJL	660	ba
薏	GOGI	LR	GOGI	660	yi
谘	NVNQH	LR	NVNH	660	zi
铣	PREFL	LR	PREL	658	xi
铣	CREFL	ENC	CREL	658	xi
泮	YUW	LR	YUWL	657	pan
羿	CAG	ENC	CAGE	657	yi
羿	PAG	LR	PAGL	657	yi
羿	HAG	ENC	HAGE	657	yi
腋	TOQQ	LR	TOQQ	657	ye
湮	YAKF	UD	YAKF	654	yan
谏	NVDKU	LR	NVDU	654	jian
巳	HL	ENC	HLEL	652	si
巳	CL	ENC	CLEL	652	si
巳	HM	ENC	HMEM	652	si
牍	MXSXQ	MIX	MXSQ	651	du
牍	LXSXQ	MIX	LXSQ	651	du
屾	LL	LR	LLLL	650	shen
屾	MM	ENC	MMEM	650	shen
焘	PWNU	LR	PWNU	650	tao
焘	CWNU	ENC	CWNU	650	tao
柩	DCXQ	MIX	DCXQ	649	jiu
柩	DPXQ	MIX	DPXQ	649	jiu
柩	DHXQ	MIX	DHXQ	649	jiu
懦	IATT	LR	IATT	648	nuo
恣	NQI	LR	NQIL	643	zi
醺	AKEFU	LR	AKEU	642	xun
琍	AFEDX	MIX	AFEX	640	li
黍	EDQY	UD	EDQY	640	shu
箴	ENEH	LR	ENEH	639	zhen
馁	XVTV	MIX	XVTV	639	nei
箕	EGAR	UD	EGAR	638	ji
仃	QAX	MIX	QAXM	635	ding
觐	GATEL	UD	GATL	633	jin
泷	YNQI	LR	YNQI	632	long
揍	WWQQ	LR	WWQQ	631	zou
髋	TTSGL	UD	TTSL	631	kuan
镣	PRQRU	LR	PRQU	630	liao
镣	CRQRU	ENC	CRQU	630	liao
鸵	IASI	LR	IASI	630	tuo
皙	EMEJ	LR	EMEJ	628	xi
皙	ELEJ	LR	ELEJ	628	xi
伫	QSA	LR	QSAL	625	zhu
孱	CXDD	MIX	CXDD	623	chan
孱	PXDD	MIX	PXDD	623	chan
孱	HXDD	MIX	HXDD	623	chan
岙	EQL	LR	EQLL	623	ao
岙	EQM	LR	EQML	623	ao
宥	SQT	ENC	SQTE	621	you
擀	WSSS	LR	WSSS	621	gan
劼	FHQC	LR	FHQC	618	jie
劼	FCQC	LR	FCQC	618	jie
舫	EOOEC	LR	EOOC	618	fang
赝	AQFQ	LR	AQFQ	618	yan
嬷	VNDN	LR	VNDN	617	mo
锑	PRRXE	MIX	PRRE	617	ti
锑	CRRXE	MIX	CRRE	617	ti
喹	HQFF	ENC	HQFF	616	kui
喹	CQFF	ENC	CQFF	616	kui
巽	HLGR	ENC	HLGR	616	xun
巽	CLGR	ENC	CLGR	616	xun
巽	HMGR	ENC	HMGR	616	xun
瘙	QYNN	LR	QYNN	616	sao
圜	KKMV	LR	KKMV	614	huan
圜	KKLV	LR	KKLV	614	huan
抡	WQI	LR	WQIL	614	lun
仄	AQ	LR	AQLQ	613	ze
褶	MCAJ	ENC	MCAJ	613	zhe
褶	MPAJ	ENC	MPAJ	613	zhe
褶	MHAJ	ENC	MHAJ	613	zhe
拈	WOH	LR	WOHL	612	nian
拈	WOC	LR	WOCL	612	nian
捶	WESA	LR	WESA	611	chui
篝	EGGT	UD	EGGT	610	gou
劵	UWQC	ENC	UWQC	609	juan
噜	PHXKJ	MIX	PHXJ	609	lu
噜	CHXKJ	MIX	CHXJ	609	lu
噜	PCXKJ	MIX	PCXJ	609	lu
轲	QWAXH	MIX	QWAH	609	ke
稔	EDQNI	UD	EDQI	607	ren
蛆	MNTA	ENC	MNTA	607	qu
蛆	LNTA	LR	LNTA	607	qu
喋	HIGD	ENC	HIGD	606	die
喋	CIGD	ENC	CIGD	606	die
濂	YNGR	LR	YNGR	606	lian
鹈	REIOA	ENC	REIA	605	ti
麋	NIUD	LR	NIUD	605	mi
鬓	CESQR	ENC	CESR	604	bin
鬓	PESQR	LR	PESR	604	bin
鬓	HESQR	ENC	HESR	604	bin
嗑	HFNG	ENC	HFNG	601	ke
嗑	CFNG	ENC	CFNG	601	ke
嗤	HLAN	ENC	HLAN	601	chi
嗤	CLAN	ENC	CLAN	601	chi
嗤	HMAN	ENC	HMAN	601	chi
箐	EWAT	LR	EWAT	601	qing
幄	MTCAF	ENC	MTCF	600	wo
幄	MTPAF	ENC	MTPF	600	wo
幄	MTHAF	ENC	MTHF	600	wo
昝	EQJ	LR	EQJL	598	zan
嬗	VOKA	LR	VOKA	597	shan
蓁	GWQD	LR	GWQD	595	zhen
鹕	SHTIA	ENC	SHTA	595	hu
鹕	SCTIA	ENC	SCTA	595	hu
漉	YNPI	LR	YNPI	593	lu
漉	YNCI	LR	YNCI	593	lu
巯	PXAON	MIX	PXAN	592	qiu
巯	CXAON	MIX	CXAN	592	qiu
铩	RQD	ENC	RQDE	591	sha
湧	YXTC	MIX	YXTC	588	yong
讣	NVO	LR	NVOL	588	fu
缎	VAESY	LR	VAEY	587	duan
蚓	MNXM	MIX	MNXM	587	yin
蚓	LNXM	MIX	LNXM	587	yin
旼	JOQ	LR	JOQL	579	min
辘	QWNPI	LR	QWNI	577	lu
仨	QAAA	LR	QAAA	575	sa
炀	UXCE	MIX	UXCE	575	yang
炀	UXPE	MIX	UXPE	575	yang
炀	UXHE	MIX	UXHE	575	yang
胍	TEVQ	UD	TEVQ	575	gua
敝	UTQQ	ENC	UTQQ	574	bi
蟠	MNEDK	ENC	MNEK	574	pan
蟠	LNEDK	LR	LNEK	574	pan
錤	RGAR	ENC	RGAR	574	ji
簋	EJVG	LR	EJVG	571	gui
羯	GWJIV	LR	GWJV	567	jie
琚	AFCSH	UD	AFCH	566	ju
琚	AFPSH	UD	AFPH	566	ju
琚	AFHSH	UD	AFHH	566	ju
荚	GQG	LR	GQGL	566	jia
蚤	YNMAN	LR	YNMN	566	zao
蚤	YNLAN	LR	YNLN	566	zao
噻	HSGF	ENC	HSGF	564	sai
噻	CSGF	ENC	CSGF	564	sai
啻	OTMTH	LR	OTMH	563	chi
啻	OTLTH	LR	OTLH	563	chi
啄	HACQ	ENC	HACQ	562	zhuo
啄	HAPQ	ENC	HAPQ	562	zhuo
啄	HAHQ	ENC	HAHQ	562	zhuo
瘪	PQELI	LR	PQEI	562	bie
瘪	CQELI	ENC	CQEI	562	bie
蜈	MNHVQ	ENC	MNHQ	562	wu
蜈	MNCVQ	ENC	MNCQ	562	wu
蜈	LNHVQ	LR	LNHQ	562	wu
瘁	QOQS	LR	QOQS	560	cui
魇	ANQN	LR	ANQN	559	yan
垭	FAGR	UD	FAGR	557	ya
悴	IOQS	LR	IOQS	557	cui
荻	GQEU	LR	GQEU	557	di
喱	HAKF	ENC	HAKF	556	li
喱	CAKF	ENC	CAKF	556	li
蚯	MNQA	ENC	MNQA	556	qiu
蚯	LNQA	LR	LNQA	556	qiu
潟	YEPU	UD	YEPU	554	xi
潟	YECU	UD	YECU	554	xi
馄	XVJII	MIX	XVJI	554	hun
佤	QAVX	MIX	QAVX	553	wa
塬	FAEU	UD	FAEU	553	yuan
俸	QWQW	LR	QWQW	552	feng
饨	XVIL	MIX	XVIL	552	tun
憔	IQFU	LR	IQFU	549	qiao
舾	EOARK	LR	EOAK	547	xi
虱	XEMN	MIX	XEMN	545	shi
虱	XELN	MIX	XELN	545	shi
糅	UDXED	MIX	UDXD	542	rou
茯	GQNQ	LR	GQNQ	542	fu
徉	EQGW	LR	EQGW	541	yang
龛	QHNQI	LR	QHNI	541	kan
龛	QCNQI	LR	QCNI	541	kan
垩	ARF	LR	ARFL	540	e
徜	EQUTH	LR	EQUH	539	chang
瞌	TLFNG	LR	TLFG	538	ke
瞌	TMFNG	LR	TMFG	538	ke
朕	TGQ	UD	TGQU	537	zhen
谯	NVQFU	LR	NVQU	537	qiao
叽	HEX	MIX	HEXM	535	ji
叽	CEX	MIX	CEXM	535	ji
潦	YQRU	LR	YQRU	535	liao
阉	MCQML	ENC	MCQL	534	yan
阉	MPQML	ENC	MPQL	534	yan
阉	MHQML	ENC	MHQL	534	yan
坭	FCI	LR	FCIL	533	ni
坭	FPI	LR	FPIL	533	ni
坭	FHI	LR	FHIL	533	ni
饯	XVNS	MIX	XVNS	532	jian
孽	GESD	UD	GESD	529	nie
焜	UJII	ENC	UJII	529	kun
鲢	XAOQW	MIX	XAOW	529	lian
蛎	MNAAC	ENC	MNAC	528	li
蛎	LNAAC	LR	LNAC	528	li
镝	PRORT	LR	PROT	526	di
镝	CRORT	ENC	CROT	526	di
喽	HUDV	ENC	HUDV	525	lou
喽	CUDV	ENC	CUDV	525	lou
汴	YOO	LR	YOOL	525	bian
玟	AFOQ	UD	AFOQ	525	wen
睽	TLXQQ	MIX	TLXQ	523	kui
睽	TMXQQ	MIX	TMXQ	523	kui
仝	QA	LR	QALA	522	tong
蓥	GTR	UD	GTRU	522	ying
琬	AFSXL	MIX	AFSL	518	wan
跺	HAEXD	MIX	HAED	518	duo
跺	CAEXD	MIX	CAED	518	duo
咂	HCMT	ENC	HCMT	515	za
咂	HPMT	ENC	HPMT	515	za
咂	HHMT	ENC	HHMT	515	za
鳅	XAEDU	MIX	XAEU	515	qiu
紝	VUEF	LR	VUEF	514	ren
跛	HADEY	ENC	HADY	514	bo
跛	CADEY	ENC	CADY	514	bo
挞	PWOQ	LR	PWOQ	513	ta
挞	CWOQ	ENC	CWOQ	513	ta
掴	WKAN	LR	WKAN	513	guai
吠	HNQ	ENC	HNQE	509	fei
吠	CNQ	ENC	CNQE	509	fei
頔	MKATR	ENC	MKAR	508	di
頔	LKATR	LR	LKAR	508	di
鳝	XAGGH	MIX	XAGH	507	shan
猬	QEKT	LR	QEKT	506	wei
耆	SIJ	ENC	SIJE	506	qi
轫	QWCEN	LR	QWCN	505	ren
轫	QWPEN	LR	QWPN	505	ren
轫	QWHEN	LR	QWHN	505	ren
猷	GKNQ	LR	GKNQ	501	you
獭	QEDMQ	LR	QEDQ	501	ta
甭	AUTW	LR	AUTW	501	beng
痍	QQX	MIX	QQXM	500	yi
妲	VJA	LR	VJAL	497	da
陉	XMXQA	MIX	XMXA	496	xing
陉	XLXQA	MIX	XLXA	496	xing
贲	SGTQ	ENC	SGTQ	494	ben
隰	XMJVU	MIX	XMJU	493	xi
隰	XLJVU	MIX	XLJU	493	xi
蝗	MNEJF	ENC	MNEF	490	huang
蝗	LNEJF	LR	LNEF	490	huang
蹚	HAUTF	ENC	HAUF	490	tang
蹚	CAUTF	ENC	CAUF	490	tang
愫	IWAU	LR	IWAU	489	su
陛	XMIIF	MIX	XMIF	489	bi
陛	XLIIF	MIX	XLIF	489	bi
孀	VATL	LR	VATL	487	shuang
箩	EKMX	MIX	EKMX	487	luo
箩	EKLX	MIX	EKLX	487	luo
茱	GESD	UD	GESD	487	zhu
瞥	UQTL	ENC	UQTL	486	pie
摈	WSQR	LR	WSQR	485	bin
谕	NVQAX	MIX	NVQX	485	yu
垡	QNF	LR	QNFL	483	fa
戾	ECNQ	LR	ECNQ	483	li
戾	EPNQ	LR	EPNQ	483	li
戾	EHNQ	LR	EHNQ	483	li
撵	WWQW	LR	WWQW	483	nian
別	HCMX	MIX	HCMX	481	bie
別	HPMX	MIX	HPMX	481	bie
別	HHMX	MIX	HHMX	481	bie
瘸	QQHT	LR	QQHT	481	que
瘸	QQCT	LR	QQCT	481	que
邨	ILXM	MIX	ILXM	480	cun
邨	IMXM	MIX	IMXM	480	cun
峁	LEEM	LR	LEEM	478	mao
峁	MEEM	ENC	MEEM	478	mao
桉	DSV	LR	DSVL	477	an
椁	DOHD	LR	DOHD	477	guo
椁	DOCD	LR	DOCD	477	guo
啶	HSAQ	ENC	HSAQ	475	ding
啶	CSAQ	ENC	CSAQ	475	ding
俎	QQTA	LR	QQTA	474	zu
邗	ASXM	MIX	ASXM	474	han
犒	EWOHT	LR	EWOT	471	kao
唢	HUTQ	ENC	HUTQ	470	suo
唢	CUTQ	ENC	CUTQ	470	suo
锒	PRNJV	LR	PRNV	470	lang
锒	CRNJV	ENC	CRNV	470	lang
砒	AHII	LR	AHII	469	pi
砒	ACII	LR	ACII	469	pi
噼	HCHS	ENC	HCHS	468	pi
噼	HPHS	ENC	HPHS	468	pi
噼	HHHS	ENC	HHHS	468	pi
睑	TLQAA	LR	TLQA	468	jian
睑	TMQAA	LR	TMQA	468	jian
赓	NMQQ	LR	NMQQ	468	geng
赓	NLQQ	LR	NLQQ	468	geng
缥	VAAKU	LR	VAAU	467	piao
蜴	MNJIE	ENC	MNJE	466	yi
蜴	LNJIE	LR	LNJE	466	yi
擞	WUVQ	LR	WUVQ	464	sou
篑	PEMAQ	LR	PEMQ	464	kui
篑	CEMAQ	ENC	CEMQ	464	kui
篑	PELAQ	LR	PELQ	464	kui
鹂	ATIOA	UD	ATIA	464	li
啕	HIQL	ENC	HIQL	463	tao
啕	CIQL	ENC	CIQL	463	tao
嵇	EDNLL	UD	EDNL	460	ji
埼	FQAH	LR	FQAH	458	qi
叼	HCA	ENC	HCAE	457	diao
叼	HPA	ENC	HPAE	457	diao
叼	HHA	ENC	HHAE	457	diao
酩	AKXNH	MIX	AKXH	457	ming
傀	QEN	LR	QENL	456	kui
骢	XAEKI	MIX	XAEI	456	cong
筚	EIIS	LR	EIIS	455	bi
缈	VATLE	LR	VATE	455	miao
莜	GQMQ	LR	GQMQ	455	you
莜	GQLQ	LR	GQLQ	455	you
