4550	锑	38161	617
4551	喹	21945	616
4552	巽	24061	616
4553	瘙	30233	616
4554	圜	22300	614
4555	抡	25249	614
4556	仄	20164	613
4557	褶	35126	613
4558	拈	25288	612
4559	捶	25462	611
4560	篝	31709	610
4561	劵	21173	609
4562	噜	22108	609
4563	轲	36722	609
4564	稔	31252	607
4565	蛆	34502	607
4566	喋	21899	606
4567	濂	28610	606
4568	鹈	40520	605
4569	麋	40587	605
4570	鬓	39699	604
4571	嗑	21969	601
4572	嗤	21988	601
4573	箐	31632	601
4574	幄	24132	600
4575	昝	26141	598
4576	嬗	23319	597
4577	蓁	33985	595
4578	鹕	40533	595
4579	漉	28425	593
4580	巯	24047	592
4581	铩	38121	591
4582	湧	28263	588
4583	讣	35747	588
4584	缎	32526	587
4585	蚓	34451	587
4586	旼	26108	579
4587	辘	36760	577
4588	仨	20200	575
4589	炀	28800	575
4590	胍	32973	575
4591	敝	25949	574
4592	蟠	34784	574
4593	錤	37668	574
4594	簋	31755	571
4595	羯	32687	567
4596	琚	29722	566
4597	荚	33626	566
4598	蚤	34468	566
4599	噻	22139	564
4600	啻	21883	563
4601	啄	21828	562
4602	瘪	30250	562
4603	蜈	34568	562
4604	瘁	30209	560
4605	魇	39751	559
4606	垭	22445	557
4607	悴	24756	557
4608	荻	33659	557
4609	喱	21937	556
4610	蚯	34479	556
4611	潟	28511	554
4612	馄	39300	554
4613	佤	20324	553
4614	塬	22636	553
4615	俸	20472	552
4616	饨	39272	552
4617	憔	24980	549
4618	舾	33342	547
4619	虱	34417	545
4620	糅	31941	542
4621	茯	33583	542
4622	徉	24457	541
4623	龛	40859	541
4624	垩	22441	540
4625	徜	24476	539
4626	瞌	30604	538
4627	朕	26389	537
4628	谯	35887	537
4629	叽	21501	535
4630	潦	28518	535
4631	阉	38409	534
4632	坭	22381	533
4633	饯	39279	532
4634	孽	23421	529
4635	焜	28956	529
4636	鲢	40098	529
4637	蛎	34510	528
4638	镝	38237	526
4639	喽	21949	525
4640	汴	27764	525
4641	玟	29599	525
4642	睽	30589	523
4643	仝	20189	522
4644	蓥	34021	522
4645	琬	29740	518
4646	跺	36346	518
4647	咂	21634	515
4648	鳅	40133	515
4649	紝	32029	514
4650	跛	36315	514
4651	挞	25374	513
4652	掴	25524	513
4653	吠	21536	509
4654	頔	38932	508
4655	鳝	40157	507
4656	猬	29484	506
4657	耆	32774	506
4658	轫	36715	505
4659	猷	29495	501
4660	獭	29549	501
4661	甭	29997	501
4662	痍	30157	500
4663	妲	22962	497
4664	陉	38473	496
4665	贲	36146	494
4666	隰	38576	493
4667	蝗	34647	490
4668	蹚	36442	490
4669	愫	24875	489
4670	陛	38491	489
4671	孀	23360	487
4672	箩	31657	487
4673	茱	33585	487
4674	瞥	30629	486
4675	摈	25672	485
4676	谕	35861	485
4677	垡	22433	483
4678	戾	25150	483
4679	撵	25781	483
4680	別	21029	481
4681	瘸	30264	481
4682	邨	37032	480
4683	峁	23745	478
4684	桉	26697	477
4685	椁	26881	477
4686	啶	21878	475
4687	俎	20430	474
4688	邗	37015	474
4689	犒	29330	471
4690	唢	21794	470
4691	锒	38162	470
4692	砒	30738	469
4693	噼	22140	468
4694	睑	30545	468
4695	赓	36179	468
4696	缥	32549	467
4697	蜴	34612	466
4698	擞	25822	464
4699	篑	31697	464
4700	鹂	40514	464
4701	啕	21845	463
4702	嵇	23879	460
4703	埼	22524	458
4704	叼	21500	457
4705	酩	37225	457
4706	傀	20608	456
4707	骢	39586	456
4708	筚	31578	455
4709	缈	32520	455
4710	莜	33692	455
4711	髻	39675	455
4712	舀	33280	454
4713	儡	20769	453
4714	恫	24683	453
4715	荏	33615	452
4716	菀	33728	452
4717	裆	35014	452
4718	徳	24499	451
4719	炔	28820	451
4720	燚	29146	451
4721	増	22679	450
4722	癜	30300	448
4723	蛐	34512	448
4724	忿	24575	447
4725	疣	30115	447
4726	啉	21833	446
4727	惘	24792	446
4728	炘	28824	446
4729	鄯	37167	446
4730	傩	20649	445
4731	聃	32835	445
4732	藁	34241	445
4733	孺	23418	443
4734	歙	27481	443
4735	琮	29742	442
4736	畈	30024	442
4737	噢	22114	441
4738	铌	38092	440
4739	锺	38202	439
4740	苫	33515	438
4741	弼	24380	437
4742	腭	33133	437
4743	蛹	34553	435
4744	邰	37040	435
4745	镊	38218	435
4746	晁	26177	433
4747	殁	27521	430
4748	娆	23046	429
4749	庖	24214	429
4750	颉	39049	429
4751	倭	20525	428
4752	痣	30179	428
4753	喙	21913	427
4754	嚓	22163	424
4755	砻	30779	424
4756	踉	36361	424
4757	汩	27753	423
4758	铱	38129	423
4759	疍	30093	422
4760	诤	35812	422
4761	谶	35894	422
4762	鹄	40516	422
4763	跄	36292	421
4764	蹂	36418	421
4765	郏	37071	421
4766	躏	36495	419
4767	僳	20723	418
4768	蟀	34752	418
4769	蟋	34763	418
4770	哐	21712	417
4771	垸	22456	417
4772	潲	28530	416
4773	逯	36911	416
4774	苕	33493	415
4775	龋	40843	415
4776	慵	24949	413
4777	笺	31546	413
4778	啮	21870	412
4779	揄	25540	412
4780	佶	20342	411
4781	缦	32550	411
4782	铼	38140	411
4783	矍	30669	410
4784	釆	37318	410
4785	郄	37060	409
4786	崮	23854	408
4787	钣	38051	408
4788	洄	27908	407
4789	脲	33074	407
4790	颀	39040	407
4791	庾	24254	406
4792	樽	27197	406
4793	碣	30883	405
4794	馃	39299	405
4795	揶	25590	404
4796	宦	23462	403
4797	栎	26638	402
4798	傈	20616	401
4799	嗖	21974	401
4800	幔	24148	400
4801	潸	28536	400
4802	馊	39306	400
4803	葺	33914	399
4804	钿	38079	399
4805	鸢	40482	399
4806	枞	26526	398
4807	玷	29623	398
4808	镨	38248	398
4809	怅	24581	397
4810	骰	39600	397
4811	聩	32873	393
4812	熵	29109	392
4813	猗	29463	392
4814	樑	27153	391
4815	褓	35091	391
4816	驷	39543	391
4817	呻	21627	389
4818	搔	25620	389
4819	盹	30457	389
4820	磡	30945	389
4821	襁	35137	389
4822	掇	25479	388
4823	矜	30684	388
4824	疸	30136	387
4825	鐨	37928	387
4826	糍	31949	386
4827	诘	35800	385
4828	亓	20115	384
4829	夔	22804	384
4830	缛	32539	384
4831	埗	22487	382
4832	洵	27957	382
4833	绶	32502	382
4834	蹋	36427	382
4835	鍒	37714	382
4836	钺	38074	382
4837	偎	20558	381
4838	缐	32528	381
4839	馗	39319	381
4840	啟	21855	380
4841	妩	22953	380
4842	杓	26451	378
4843	鋆	37574	378
4844	鼬	40748	378
4845	丶	20022	377
4846	曈	26312	377
4847	倌	20492	376
4848	慜	24924	375
4849	稣	31267	375
4850	茆	33542	375
4851	黜	40668	375
4852	揆	25542	373
4853	獾	29566	373
4854	芗	33431	373
4855	茴	33588	373
4856	鹘	40536	373
4857	甯	29999	372
4858	锶	38198	372
4859	榫	27051	371
4860	蕨	34152	371
4861	郗	37079	371
4862	踱	36401	370
4863	鬃	39683	370
4864	鲅	40069	370
4865	娲	23090	368
4866	秣	31203	368
4867	蝌	34636	368
4868	窠	31392	367
4869	璎	29838	366
4870	缢	32546	366
4871	啖	21846	365
4872	壬	22764	365
4873	吮	21550	364
4874	毽	27645	362
4875	赳	36211	362
4876	碴	30900	361
4877	蚪	34474	361
4878	珙	29657	359
4879	浃	27971	358
4880	鲵	40117	358
4881	龉	40841	358
4882	珅	29637	357
4883	龃	40835	357
4884	匍	21261	356
4885	榉	27017	356
4886	氚	27674	356
4887	璠	29856	356
4888	陟	38495	356
4889	殑	27537	355
4890	薹	34233	354
4891	伉	20233	353
4892	鹑	40529	353
4893	湊	28234	352
4894	殚	27546	351
4895	闾	38398	351
4896	簪	31786	349
4897	萸	33848	349
4898	莴	33716	348
4899	凼	20988	346
4900	匐	21264	346
4901	嫒	23250	346
4902	溱	28337	346
4903	鏈	37832	346
4904	锷	38199	345
4905	钡	38049	344
4906	赅	36165	342
4907	埭	22509	341
4908	藓	34259	341
4909	荪	33642	339
4910	懑	25041	338
4911	砭	30765	338
4912	毖	27606	337
4913	骷	39607	337
4914	菘	33752	336
4915	噁	22081	335
4916	噤	22116	335
4917	砟	30751	335
4918	蚣	34467	335
4919	髅	39621	335
4920	烜	28892	334
4921	嘭	22061	333
4922	钎	38030	333
4923	檄	27268	332
4924	竽	31485	332
4925	铊	38090	332
4926	岿	23743	331
4927	栀	26624	330
4928	湉	28233	329
4929	佃	20291	328
4930	榧	27047	328
4931	圻	22331	327
4932	雉	38601	327
4933	麂	40578	327
4934	铯	38127	326
4935	貔	35988	324
4936	赉	36169	324
4937	佚	20314	323
4938	勠	21216	323
4939	嶂	23938	323
4940	怦	24614	323
4941	浐	27984	323
4942	悻	24763	322
4943	胄	32964	322
4944	镒	38226	322
4945	峯	23791	321
4946	暾	26302	321
4947	狒	29394	320
4948	吒	21522	319
4949	硐	30800	319
4950	鹌	40524	319
4951	扪	25194	318
4952	楫	26987	318
4953	嬴	23348	315
4954	岀	23680	315
4955	捭	25453	313
4956	磬	30956	313
4957	萩	33833	313
4958	霰	38704	313
4959	埇	22471	312
4960	殒	27538	312
4961	罘	32600	312
4962	臬	33260	311
4963	玳	29619	310
4964	貅	35973	310
4965	佸	20344	309
4966	怿	24639	309
4967	闳	38387	309
4968	濉	28617	308
4969	傧	20647	307
4970	吩	21545	306
4971	噔	22100	305
4972	捱	25457	304
4973	揩	25577	303
4974	虬	34412	302
4975	朐	26384	301
4976	瑁	29761	301
4977	钏	38031	301
4978	蜃	34563	300
4979	纣	32419	299
4980	璘	29848	297
4981	缃	32515	297
4982	鍙	37721	297
4983	麸	40632	297
4984	娑	23057	296
4985	瘘	30232	296
4986	谔	35860	296
4987	郯	37103	296
4988	妾	22974	295
4989	捻	25467	295
4990	痢	30178	295
4991	埕	22485	293
4992	屼	23676	293
4993	鸾	40510	293
4994	疃	30083	292
4995	葳	33907	292
4996	仡	20193	291
4997	婀	23104	291
4998	祜	31068	291
4999	颚	39066	290
5000	倢	20514	289
5001	圪	22314	289
5002	偻	20603	288
5003	曌	26316	288
5004	娉	23049	287
5005	佝	20317	286
5006	嫔	23252	286
5007	戕	25109	286
5008	臵	33269	286
5009	锝	38173	286
5010	萼	33852	285
5011	崧	23847	284
5012	忾	24574	284
5013	楣	26979	284
5014	芩	33449	284
5015	踮	36398	284
5016	迤	36836	284
5017	叕	21461	283
5018	杵	26485	283
5019	翃	32707	283
5020	腓	33107	283
5021	饬	39276	283
5022	桀	26688	282
5023	畹	30073	282
5024	糌	31948	282
5025	咣	21667	281
5026	糗	31959	281
5027	酐	37200	281
5028	叵	21493	280
5029	旮	26094	280
5030	珵	29685	280
5031	艉	33353	280
5032	蠹	34873	280
5033	恸	24696	279
5034	蚩	34473	279
5035	屽	23677	278
5036	溆	28294	278
5037	殓	27539	277
5038	疝	30109	276
5039	皈	30344	276
5040	讫	35755	276
5041	鞣	38819	275
5042	囔	22228	274
5043	惆	24774	274
5044	枳	26547	274
5045	蚱	34481	274
5046	烝	28893	273
5047	绦	32486	273
5048	嬅	23301	271
5049	蚨	34472	271
5050	峇	23751	270
5051	掸	25528	270
5052	狞	29406	270
5053	遒	36946	270
5054	捌	25420	269
5055	柞	26590	269
5056	螯	34735	269
5057	辊	36746	269
5058	阗	38423	269
5059	珜	29660	268
5060	咻	21691	267
5061	痂	30146	267
5062	臾	33278	267
5063	鞑	38801	267
5064	勍	21197	266
5065	岬	23724	266
5066	啜	21852	265
5067	旯	26095	265
5068	滹	28409	265
5069	琇	29703	265
5070	觥	35301	265
5071	蓦	34022	264
5072	怵	24629	263
5073	杈	26440	263
5074	淙	28121	263
5075	珣	29667	263
5076	甦	29990	263
5077	韫	38891	263
5078	悌	24716	261
5079	砣	30755	260
5080	渑	28177	259
5081	酞	37214	259
5082	沆	27782	258
5083	膘	33176	258
5084	醍	37261	258
5085	鸮	40494	258
5086	汊	27722	257
5087	濯	28655	257
5088	砧	30759	257
5089	噌	22092	256
5090	蔫	34091	256
5091	钤	38052	255
5092	撷	25783	254
5093	罍	32589	254
5094	萁	33793	254
5095	狰	29424	253
5096	鹬	40556	253
5097	濞	28638	252
5098	晌	26188	251
5099	敕	25941	250
5100	犄	29316	250
5101	垟	22431	248
5102	痿	30207	248
5103	盅	30405	248
5104	衩	34921	248
5105	蹉	36425	248
5106	咛	21659	247
5107	喳	21939	247
5108	豇	35911	247
5109	瑗	29783	246
5110	篙	31705	246
5111	跬	36332	245
5112	飕	39125	244
5113	姹	23033	243
5114	茏	33551	243
5115	雱	38641	243
5116	靼	38780	243
5117	倬	20524	242
5118	瀣	28707	241
5119	炷	28855	241
5120	暌	26252	240
5121	茌	33548	240
5122	钲	38066	240
5123	栃	26627	237
5124	涔	28052	237
5125	潋	28491	237
5126	蹇	36423	237
5127	樨	27176	236
5128	砼	30780	236
5129	蟆	34758	236
5130	昺	26170	235
5131	颦	39078	235
5132	甑	29969	234
5133	莪	33706	234
5134	铷	38135	234
5135	鼾	40766	234
5136	堀	22528	233
5137	犍	29325	233
5138	訾	35390	233
5139	埜	22492	232
5140	抿	25279	232
5141	苁	33473	232
5142	诨	35816	232
5143	霭	38701	232
5144	叒	21458	231
5145	哧	21735	231
5146	芨	33448	231
5147	邋	37003	231
5148	蚴	34484	230
5149	郇	37063	230
5150	鳃	40131	229
5151	擢	25826	228
5152	蚧	34471	228
5153	弑	24337	227
5154	铡	38113	226
5155	豉	35913	225
5156	嵬	23916	224
5157	椽	26941	224
5158	胯	33007	224
5159	茭	33581	224
5160	孬	23404	223
5161	竑	31441	223
5162	鄄	37124	223
5163	垌	22412	222
5164	偲	20594	220
5165	叟	21471	220
5166	咿	21695	220
5167	孑	23377	220
5168	栢	26658	220
5169	溟	28319	220
5170	腴	33140	220
5171	螟	34719	220
5172	馀	39296	220
5173	杩	26473	219
5174	無	28961	219
5175	郢	37090	219
5176	酊	37194	219
5177	戬	25132	218
5178	揖	25558	218
5179	篾	31742	218
5180	铍	38093	218
5181	俚	20442	217
5182	瀹	28729	217
5183	伃	20227	216
5184	啾	21886	216
5185	盥	30437	216
5186	鎣	37795	216
5187	骶	39606	216
5188	笕	31509	215
5189	荨	33640	215
5190	遢	36962	215
5191	鳜	40156	215
5192	氤	27684	214
5193	觞	35294	214
5194	踟	36383	214
5195	伢	20258	213
5196	枥	26533	213
5197	骝	39581	213
5198	鹍	40525	213
5199	蹩	36457	212
5200	靛	38747	212
5201	鲚	40090	212
5202	嗝	21981	211
5203	氲	27698	211
5204	瘢	30242	211
5205	嗲	22002	210
5206	笟	31519	210
5207	苋	33483	209
5208	鏄	37828	209
5209	嫄	23236	208
5210	仫	20203	207
5211	颧	39079	207
5212	恽	24701	206
5213	挈	25352	206
5214	耷	32823	206
5215	嫘	23256	205
5216	崐	23824	205
5217	篁	31681	205
5218	舐	33296	205
5219	鳇	40135	205
5220	嘚	22042	204
5221	跎	36302	204
5222	鳙	40153	204
5223	廪	24298	203
5224	蚜	34460	203
5225	噗	22103	202
5226	憳	25011	202
5227	橹	27257	202
5228	澶	28598	202
5229	舢	33314	202
5230	饴	39284	202
5231	仞	20190	201
5232	囍	22221	201
5233	嵋	23883	201
5234	赧	36199	201
5235	鲛	40091	201
5236	槎	27086	200
5237	癸	30328	200
5238	閲	38322	200
5239	缁	32513	199
5240	燧	29159	198
5241	谳	35891	198
5242	唰	21808	197
5243	璁	29825	197
5244	剌	21068	196
5245	撺	25786	196
5246	痧	30183	196
5247	蚶	34486	196
5248	讦	35750	196
5249	遽	36989	196
5250	霎	38670	196
5251	獠	29536	195
5252	贠	36128	195
5253	鼹	40761	195
5254	氡	27681	194
5255	铳	38131	194
5256	扦	25190	193
5257	黟	40671	193
5258	葭	33901	192
5259	逄	36868	192
5260	颞	39070	192
5261	傚	20634	191
5262	溦	28326	191
5263	滂	28354	191
5264	肄	32900	191
5265	蚵	34485	191
5266	氩	27689	190
5267	砗	30743	190
5268	磲	30962	190
5269	胛	32987	190
5270	蒗	33943	190
5271	蓖	34006	190
5272	醐	37264	190
5273	鲠	40096	190
5274	仵	20213	189
5275	榊	27018	189
5276	粿	31935	189
5277	缂	32514	189
5278	肱	32945	189
5279	莼	33724	189
5280	菖	33750	189
5281	蹰	36464	189
5282	鍚	37722	189
5283	黢	40674	189
5284	枋	26507	188
5285	狍	29389	188
5286	謇	35591	188
5287	刍	21005	187
5288	哏	21711	187
5289	锨	38184	187
5290	驸	39544	187
5291	囯	22255	186
5292	垅	22405	186
5293	垧	22439	186
5294	瓒	29906	186
5295	虢	34402	186
5296	钍	38029	186
5297	揠	25568	185
5298	蘖	34326	185
5299	鍔	37716	185
5300	鍦	37734	185
5301	霈	38664	185
5302	咘	21656	184
5303	噙	22105	184
5304	歷	27511	184
5305	钆	38022	184
5306	桷	26743	183
5307	氘	27672	183
5308	碛	30875	183
5309	嘞	22046	182
5310	桠	26720	182
5311	绀	32448	182
5312	荠	33632	182
5313	蝮	34670	182
5314	蠊	34826	182
5315	氙	27673	181
5316	膈	33160	181
5317	蜊	34570	181
5318	鍏	37711	181
5319	骧	39591	181
5320	倏	20495	180
5321	椤	26916	180
5322	泺	27898	180
5323	轱	36721	180
5324	樯	27183	179
5325	痤	30180	179
5326	號	34399	179
5327	鬣	39715	179
5328	垵	22453	178
5329	暐	26256	178
5330	硖	30806	178
5331	芎	33422	177
5332	僭	20717	176
5333	岢	23714	176
5334	恂	24642	176
5335	樸	27192	176
5336	侪	20394	175
5337	嶙	23961	175
5338	桧	26727	175
5339	钋	38027	175
5340	敩	25961	174
5341	渌	28172	174
5342	袈	34952	174
5343	鲎	40078	174
5344	咦	21670	172
5345	嗔	21972	172
5346	峄	23748	172
5347	肓	32915	172
5348	蓑	34001	172
5349	鱀	40000	172
5350	忒	24530	171
5351	煨	29032	171
5352	苣	33507	171
5353	镧	38247	171
5354	黠	40672	171
5355	囵	22261	170
5356	恻	24699	170
5357	萘	33816	170
5358	蛭	34541	170
5359	柁	26561	169
5360	妫	22955	168
5361	囫	22251	167
5362	眭	30509	167
5363	臊	33226	167
5364	虓	34387	167
5365	詇	35399	167
5366	铈	38088	167
5367	锱	38193	167
5368	呲	21618	166
5369	椋	26891	166
5370	滟	28383	166
5371	猇	29447	166
5372	蚬	34476	166
5373	侑	20369	165
5374	鼋	40715	165
5375	呃	21571	164
5376	唔	21780	164
5377	怆	24582	164
5378	煅	28997	164
5379	瓤	29924	164
5380	註	35387	164
5381	诒	35794	164
5382	豺	35962	164
5383	僖	20694	163
5384	勫	21227	163
5385	荇	33607	163
5386	挹	25401	162
5387	砜	30748	162
5388	騑	39441	162
5389	楸	27000	161
5390	笄	31492	161
5391	飏	39119	161
5392	汭	27757	160
5393	甾	30014	160
5394	肟	32927	160
5395	鲳	40115	159
5396	龌	40844	159
5397	笪	31530	157
5398	嘧	22055	156
5399	棰	26864	156
5400	禤	31140	156
5401	豸	35960	156
5402	孃	23363	155
5403	碜	30876	155
5404	葚	33882	155
5405	铋	38091	155
5406	骎	39566	155
5407	鸬	40492	155
5408	柽	26621	154
5409	浯	28015	154
5410	瑀	29760	154
5411	豢	35938	154
5412	邈	37000	154
5413	倜	20508	153
5414	峋	23755	153
5415	訚	35354	153
5416	诶	35830	153
5417	頫	38955	153
5418	蝽	34685	152
5419	隗	38551	152
5420	鞅	38789	152
5421	龊	40842	151
5422	垴	22452	150
5423	诌	35788	150
5424	鎶	37814	150
5425	镱	38257	150
5426	迳	36851	149
5427	鏊	37834	149
5428	塚	22618	148
5429	珥	29669	148
5430	簕	31765	148
5431	贽	36157	148
5432	咩	21673	147
5433	莊	33674	147
5434	鲷	40119	146
5435	厩	21417	145
5436	褛	35099	145
5437	鍥	37733	145
5438	锃	38147	145
5439	佔	20308	144
5440	勬	21228	144
5441	泫	27883	144
5442	螭	34733	144
5443	镔	38228	144
5444	氹	27705	143
5445	薮	34222	143
5446	惇	24775	142
5447	玏	29583	142
5448	玢	29602	142
5449	窈	31368	142
5450	阄	38404	142
5451	鲉	40073	142
5452	堺	22586	141
5453	婊	23114	141
5454	棂	26818	141
5455	绉	32457	141
5456	菟	33759	141
5457	诰	35824	141
5458	萜	33820	140
5459	誊	35466	140
5460	黃	40643	140
5461	鈥	37413	139
5462	黩	40681	139
5463	怔	24596	138
5464	滏	28367	138
5465	泅	27845	137
5466	疔	30100	137
5467	蒽	33981	137
5468	裟	35039	137
5469	陬	38508	137
5470	俣	20451	136
5471	嘣	22051	136
5472	崀	23808	136
5473	時	26178	136
5474	犟	29343	136
5475	谀	35840	136
5476	逶	36918	136
5477	钫	38059	136
5478	婢	23138	135
5479	岃	23683	135
5480	瞑	30609	135
5481	笤	31524	135
5482	芫	33451	135
5483	鬟	39711	135
5484	埸	22520	134
5485	岽	23741	134
5486	忪	24554	134
5487	撅	25733	134
5488	爻	29243	134
5489	簌	31756	134
5490	菽	33789	134
5491	蜍	34573	134
5492	衮	34926	134
5493	褴	35124	134
5494	貉	35977	134
5495	郾	37118	134
5496	鍟	37727	134
5497	妪	22954	133
5498	晷	26231	133
5499	浉	27977	133
5500	趄	36228	133
5501	辻	36795	133
5502	娌	23052	132
5503	沏	27791	132
5504	砳	30771	132
5505	芾	33470	132
5506	锉	38153	132
5507	馔	39316	132
5508	龑	40849	132
5509	佺	20346	131
5510	復	24489	131
5511	忖	24534	131
5512	戡	25121	131
5513	沢	27810	131
5514	竴	31476	131
5515	蒨	33960	131
5516	啵	21877	130
5517	箜	31644	130
5518	鳐	40144	130
5519	噾	22142	129
5520	拚	25306	129
5521	氬	27692	129
5522	渟	28191	129
5523	蒯	33967	129
5524	趔	36244	129
5525	锜	38172	129
5526	鬲	39730	129
5527	峤	23780	128
5528	乂	20034	127
5529	椹	26937	127
5530	爨	29224	127
5531	癞	30302	127
5532	虻	34427	127
5533	蛉	34505	127
5534	蹼	36476	127
5535	钹	38073	127
5536	備	20633	126
5537	劏	21135	126
5538	喟	21919	126
5539	嗞	21982	126
5540	嶋	23947	126
5541	窕	31381	126
5542	鹚	40538	126
5543	剜	21084	125
5544	姇	22983	125
5545	後	24460	125
5546	锳	38195	125
5547	靬	38764	125
5548	淝	28125	124
5549	艋	33355	124
5550	鸨	40488	124
5551	啫	21867	123
5552	帑	24081	123
5553	採	25505	123
5554	桡	26721	123
5555	浼	28028	123
5556	湫	28267	123
5557	篌	31692	123
5558	義	32681	123
5559	叡	21473	122
5560	嫚	23258	122
5561	澹	28601	122
5562	蟥	34789	122
5563	诓	35795	122
5564	蹑	36433	122
5565	佻	20347	121
5566	刽	21053	121
5567	墣	22691	121
5568	抻	25275	121
5569	鲔	40084	121
5570	來	20358	120
5571	嘤	22052	120
5572	媞	23198	120
5573	沩	27817	120
5574	滓	28371	120
5575	磴	30964	120
5576	蓼	34044	120
5577	鸪	40490	120
5578	剡	21089	119
5579	勰	21232	119
5580	匯	21295	119
5581	吲	21554	119
5582	岜	23708	119
5583	漷	28471	119
5584	嶝	23965	118
5585	桫	26731	118
5586	芡	33441	118
5587	菴	33780	118
5588	踽	36413	118
5589	髯	39663	118
5590	鹧	40551	118
5591	卅	21317	117
5592	坜	22364	117
5593	沤	27812	117
5594	淨	28136	117
5595	璈	29832	117
5596	蜉	34569	117
5597	鏃	37827	117
5598	闼	38396	117
5599	雎	38606	117
5600	鲭	40109	117
5601	岄	23684	116
5602	灝	28765	116
5603	炝	28829	116
5604	瘉	30217	116
5605	脒	33042	116
5606	萋	33803	116
5607	倓	20499	115
5608	槸	27128	115
5609	炤	28836	115
5610	鏂	37826	115
5611	髹	39673	115
5612	畑	30033	114
5613	绔	32468	114
5614	錾	37694	114
5615	鏉	37833	114
5616	閮	38318	114
5617	俶	20470	113
5618	妯	22959	113
5619	浥	28005	113
5620	淯	28143	113
5621	湎	28238	113
5622	猞	29470	113
5623	翚	32730	113
5624	蝈	34632	113
5625	製	35069	113
5626	詠	35424	113
5627	佾	20350	112
5628	戝	25117	112
5629	晩	26217	112
5630	猁	29441	112
5631	蕤	34148	112
5632	醌	37260	112
5633	哚	21722	111
5634	墀	22656	111
5635	尻	23611	111
5636	濬	28652	111
5637	痱	30193	111
5638	绡	32481	111
5639	佷	20343	110
5640	曡	26337	110
5641	樹	27193	110
5642	沒	27794	110
5643	畦	30054	110
5644	箅	31621	110
5645	轷	36727	110
5646	鬻	39739	110
5647	婂	23106	109
5648	痈	30152	109
5649	筼	31612	109
5650	胴	33012	109
5651	鍑	37713	109
5652	瞟	30623	108
5653	箸	31672	108
5654	靥	38757	108
5655	麽	40637	108
5656	愔	24852	107
5657	挲	25394	107
5658	晢	26210	107
5659	枰	26544	107
5660	珪	29674	107
5661	瑷	29815	107
5662	痨	30184	107
5663	篦	31718	107
5664	鐩	37929	107
5665	堇	22535	106
5666	愠	24864	106
5667	筜	31580	106
5668	苎	33486	106
5669	衿	34943	106
5670	鍗	37719	106
5671	掼	25532	105
5672	椪	26922	105
5673	睇	30535	105
5674	韡	38881	105
5675	晧	26215	104
5676	蒌	33932	104
5677	鹗	40535	104
5678	愎	24846	103
5679	碇	30855	103
5680	姘	23000	102
5681	聒	32850	102
5682	埛	22491	101
5683	塍	22605	101
5684	強	24375	101
5685	溏	28303	101
5686	溘	28312	101
5687	舂	33282	101
5688	鎵	37813	101
5689	镗	38231	101
5690	镫	38251	101
5691	鹀	40512	101
5692	侩	20393	100
5693	嗟	21983	100
5694	奭	22893	100
5695	朊	26378	100
5696	碓	30867	100
5697	笉	31497	100
5698	谪	35882	100
5699	劢	21154	99
5700	嶅	23941	99
5701	纨	32424	99
5702	躅	36485	99
5703	鏁	37825	99
5704	卣	21347	98
5705	嗗	21975	98
5706	嗬	21996	98
5707	廸	24312	98
5708	湜	28252	98
5709	湪	28266	98
5710	禛	31131	98
5711	颙	39065	98
5712	啁	21825	97
5713	垱	22449	97
5714	埌	22476	97
5715	笂	31490	97
5716	箬	31660	97
5717	榅	27013	96
5718	蟳	34803	96
5719	镪	38250	96
5720	佈	20296	95
5721	嬪	23338	95
5722	樘	27160	95
5723	玘	29592	95
5724	绾	32510	95
5725	胪	33002	95
5726	苡	33505	95
5727	谄	35844	95
5728	赭	36205	95
5729	鬯	39727	95
5730	倞	20510	94
5731	冨	20904	94
5732	啷	21879	94
5733	梶	26806	94
5734	澙	28569	94
5735	為	28858	94
5736	熺	29114	94
5737	笏	31503	94
5738	镬	38252	94
5739	骉	39561	94
5740	鳔	40148	94
5741	仉	20169	93
5742	唛	21787	93
5743	圹	22329	93
5744	斫	26027	93
5745	槲	27122	93
5746	氆	27654	93
5747	牯	29295	93
5748	鳏	40143	93
5749	乩	20073	92
5750	枱	26545	92
5751	洳	27955	92
5752	焐	28944	92
5753	稹	31289	92
5754	筲	31602	92
5755	苴	33524	92
5756	蘅	34309	92
5757	週	36913	92
5758	郞	37086	92
5759	庑	24209	91
5760	氇	27655	91
5761	沔	27796	91
5762	漈	28424	91
5763	睨	30568	91
5764	羧	32679	91
5765	褫	35115	91
5766	蹙	36441	91
5767	鏀	37824	91
5768	閫	38315	91
5769	髌	39628	91
5770	姮	23022	90
5771	旂	26050	90
5772	暘	26264	90
5773	簡	31777	90
5774	膻	33211	90
5775	蛏	34511	90
5776	蜢	34594	90
5777	鎴	37812	90
5778	呓	21587	89
5779	孛	23387	89
5780	沖	27798	89
5781	減	28187	89
5782	茔	33556	89
5783	踯	36399	89
5784	醮	37294	89
5785	儴	20788	88
5786	喏	21903	88
5787	埝	22493	88
5788	尓	23571	88
5789	笹	31545	88
5790	給	32102	88
5791	荩	33641	88
5792	菓	33747	88
5793	蝰	34672	88
5794	刈	21000	87
5795	姟	23007	87
5796	怏	24591	87
5797	昳	26163	87
5798	楝	26973	87
5799	沚	27802	87
5800	渉	28169	87
5801	爰	29232	87
5802	狲	29426	87
5803	碲	30898	87
5804	髭	39661	87
